"","x"
"1199",-7.93842951348686
"1200",-6.53766658467776
"1201",4.29673517355153
"1202",0.970036166401113
"1203",-1.04936310146607
"1204",6.70647202006376
"1205",1.63480478911296
"1206",0.531227408388345
"1207",0.327823902022359
"1208",5.62588789213454
"1209",2.85193905925106
"1210",-7.7608454074297
"1211",5.14899671782858
"1212",2.6472914285333
"1213",-3.93934204402812
"1214",-1.42098839241209
"1215",-2.12840687835454
"1216",-2.03488242751447
"1217",3.02783283116791
"1218",1.42209169573613
"1219",5.38783769706477
"1220",2.98613171055141
"1221",0.974308157866094
"1222",-0.390707541168743
"1223",-2.05694775935051
"1224",-5.91139785588411
"1225",1.44751453147858
"1226",2.79634396565497
"1227",-6.80736593188832
"1228",-4.0546369206089
"1229",-2.02411162787897
"1230",-2.97724404831288
"1231",0.122734590543457
"1232",-0.828877670833283
"1233",-1.06568810895222
"1234",4.98489020781249
"1235",5.07515821745229
"1236",1.29484084517552
"1237",-0.41625096041016
"1238",0.372295525605346
"1239",0.167004816726271
"1240",2.2524182430029
"1241",-2.09986718408371
"1242",-0.864889499306197
"1243",2.82367643388492
"1244",2.84081058742475
"1245",3.53284971123363
"1246",-0.600692690515037
"1247",-0.890207145339201
"1248",2.41170824119662
"1249",-1.90541940474306
"1250",3.68160161431959
"1251",-2.40071465645194
"1252",-0.3549324193054
"1253",-0.517279260188796
"1254",-4.47486369545149
"1255",-0.551946359909752
"1256",-5.95538197920043
"1257",2.89699727258086
"1258",-0.75856789501824
"1259",-3.70330342064556
"1260",4.15722884649168
"1261",-1.47175261169631
"1262",-5.23426667603112
"1263",5.69828068586257
"1264",-1.41272730837981
"1265",0.328037643749775
"1266",-3.45627620500451
"1267",2.70158349143989
"1268",-0.093614882056137
"1269",-1.85042171695889
"1270",-2.35506899116802
"1271",0.236736928728127
"1272",0.877126565895983
"1273",0.730628720775063
"1274",-3.81979923547988
"1275",-1.78868884701249
"1276",1.34880377057852
"1277",0.729786835167098
"1278",-3.25273806934123
"1279",2.07199781374822
"1280",-1.02817023235563
"1281",2.1871943392189
"1282",-2.76214001000938
"1283",6.68832191094881
"1284",-0.276950670458016
"1285",-2.55501092991691
"1286",2.5580782706734
"1287",0.786909068847005
"1288",-0.273300194346202
"1289",-4.0498515257971
"1290",-0.195604072964656
"1291",0.614594521637212
"1292",-3.36453176440085
"1293",-0.777154015213966
"1294",-2.65871624344396
"1295",1.06911568267613
"1296",1.53148265929314
"1297",0.853534297646649
"1298",0.950192300070985
"1299",-0.296198316272363
"1300",0.12698172708892
"1301",2.38541488732096
"1302",-0.0170239678462227
"1303",-0.0399275466579714
"1304",-2.06365875580231
"1305",1.16601095029512
"1306",-2.19942427941637
"1307",-4.7109456114923
"1308",-1.10867878070664
"1309",-0.078787932246914
"1310",-0.827945082100163
"1311",0.400651621634525
"1312",1.54550009781934
"1313",-2.43629711210441
"1314",0.21900145574195
"1315",-2.35810212813936
"1316",1.60835290996897
"1317",-0.427703244744618
"1318",-1.85228088470169
"1319",-0.4379630916229
"1320",2.68093249324605
"1321",-0.393451286615101
"1322",0.945569942569888
"1323",-1.99267738233984
"1324",2.20031280806748
"1325",1.13840007218182
"1326",-1.12138446679127
"1327",-1.40680592065372
"1328",0.86664221357744
"1329",-0.941187349858809
"1330",-2.40484209537956
"1331",-1.05076949552614
"1332",-1.06922399789878
"1333",-1.47738338097077
"1334",-2.56329230122645
"1335",-1.50008072019772
"1336",-2.94900138766421
"1337",-1.40877001335089
"1338",-1.10247432221156
"1339",-1.48840151866368
"1340",-1.53431620244353
"1341",0.156129830553894
"1342",3.66316567469887
"1343",-3.97631541336813
"1344",-4.55079327327372
"1345",0.152133985166993
"1346",1.98617422341354
"1347",1.88566126348031
"1348",-1.01778211318108
"1349",-4.01731178270926
"1350",-3.21735336559013
"1351",-9.78590521631591
"1352",3.449210891131
"1353",1.8257449578667
"1354",-2.75407411626449
"1355",3.30877929271694
"1356",2.27875612479235
"1357",1.39104263719412
"1358",3.38710742589741
"1359",-2.32860354908528
"1360",0.950713569620281
"1361",-1.15797714597685
"1362",1.80023891239041
"1363",0.596817202563902
"1364",2.79269825683787
"1365",2.66511092858625
"1366",2.4337276431381
"1367",-2.93146339694251
"1368",0.689331755492251
"1369",-4.98433366603353
"1370",-0.178121199971326
"1371",-4.37538752122916
"1372",-1.53578253613509
"1373",1.73247120387623
"1374",2.93952242371011
"1375",1.38842353695897
"1376",4.94664608843017
"1377",-0.963783573892062
"1378",0.954927415328087
"1379",-1.28435073113994
"1380",1.77302581912572
"1381",0.869895830623748
"1382",-3.98989916016388
"1383",2.07024789457162
"1384",3.14215149330816
"1385",3.25673460835756
"1386",-4.89857195253775
"1387",2.37133589557881
"1388",1.53539141921223
"1389",0.914449663426119
"1390",4.11596200471134
"1391",-0.0858249841832288
"1392",-0.712636899301
"1393",5.84415018396291
"1394",3.11351324891954
"1395",2.47868975605035
"1396",-5.44433380876969
"1397",0.750491921802033
"1398",1.44520210859838
"1399",-0.17124193902376
"1400",-0.139336965549332
"1401",3.0770996386587
"1402",4.01348866228724
"1403",-5.98545558252025
"1404",0.605773219202436
"1405",2.37044063387494
"1406",-0.398341826326244
"1407",5.62619751862193
"1408",-2.49993580555005
"1409",6.83127266979222
"1410",-5.64740517097343
"1411",-12.3573937871853
"1412",-5.30945208903815
"1413",-10.9482569249465
"1414",-2.74822540694093
"1415",-4.07743020159034
"1416",-7.60193641605855
"1417",-0.962836163749634
"1418",1.01928373608751
"1419",5.14102654185889
"1420",-3.78414990996595
"1421",4.27319443821118
"1422",0.438330007414719
"1423",1.01489697843221
"1424",-5.04297684170836
"1425",0.0441840697122124
"1426",1.8161774583022
"1427",2.83093926040358
"1428",6.79600216616768
"1429",2.69968383196226
"1430",-3.13343299567795
"1431",-3.45953496054616
"1432",5.41190780797793
"1433",-3.23030533159805
"1434",5.6892610734328
"1435",2.26134511818359
"1436",-0.668190697505359
"1437",6.96511515684305
"1438",-1.1719099592574
"1439",1.12349517691192
"1440",2.19219119086962
"1441",1.82031887720383
"1442",1.59901975923849
"1443",1.09830369938964
"1444",-2.69191253982166
"1445",1.15968534567171
"1446",-5.64521689772637
"1447",0.332883103567459
"1448",2.22595535728455
"1449",-0.922654403305586
"1450",1.29200142185409
"1451",0.457520267411769
"1452",-0.655262995180923
"1453",-1.11908439059464
"1454",0.00956708045173504
"1455",5.36747204985056
"1456",-8.17491432286185
"1457",-0.28807965298569
"1458",-2.15775868658053
"1459",-3.90537162145065
"1460",-9.43697362859257
"1461",-1.78956379483965
"1462",0.313007388177015
"1463",2.55078823970928
"1464",-2.97352544086751
"1465",-10.1866330415228
"1466",7.93555140784116
"1467",5.51485785729543
"1468",-7.7455735328638
"1469",8.6712389147395
"1470",-7.86131261672359
"1471",6.16771546285049
"1472",-0.883034864723999
"1473",-2.21084643366199
"1474",-0.678273383196879
"1475",1.66136481173082
"1476",2.32706082375908
"1477",3.92176752948076
"1478",6.05252040719978
"1479",-1.15783028857018
"1480",2.57169237779121
"1481",-5.60718781258191
"1482",-1.31097673952983
"1483",-4.11132921393203
"1484",3.14824506177539
"1485",1.9134960811594
"1486",0.799219015855859
"1487",6.47665868077013
"1488",4.8551607892463
"1489",1.3229078772649
"1490",-1.77479697349536
"1491",1.36477481711232
"1492",1.13877089674853
"1493",-4.41974090132158
"1494",2.9742321700263
"1495",7.22743846935871
"1496",-3.77832714896262
"1497",4.82176023567182
"1498",9.45866840422625
"1499",4.60703036846293
"1500",5.02802360646361
"1501",-0.543013456781258
"1502",4.9523676828707
"1503",-2.77806099303578
"1504",2.05003109402262
"1505",2.73224923163807
"1506",0.55996117052733
"1507",-4.9981969923686
"1508",-3.86411761689692
"1509",-3.72327529506635
"1510",-2.9067124702359
"1511",5.42791269134933
"1512",1.91330103316361
"1513",-2.95141489781454
"1514",-8.0499605440893
"1515",-2.8505936722325
"1516",1.38493760030571
"1517",4.17970153976839
"1518",-8.82428803442211
"1519",-5.89307021925014
"1520",-5.87396748736859
"1521",0.0791820427139065
"1522",-0.87070411657592
"1523",-1.7493115274162
"1524",-7.73796931930545
"1525",0.0281202158292899
"1526",1.91752456863977
"1527",1.15604532344074
"1528",2.97257358458797
"1529",-1.10770028209614
"1530",0.893776265493659
"1531",2.57925345573444
"1532",4.56686168292148
"1533",-0.730038753817937
"1534",-0.158219551235425
"1535",4.5725023937516
"1536",4.17711100158906
"1537",-4.05185492617438
"1538",3.04189489404401
"1539",-0.335094665482563
"1540",0.86410020218568
"1541",1.9039489699287
"1542",2.68322973029157
"1543",1.4070626595255
"1544",0.613554296478301
"1545",-1.02445208020322
"1546",-1.01188357510151
"1547",5.12286333695674
"1548",4.04650086622377
"1549",-1.66495218428701
"1550",1.76054519812299
"1551",2.87773633690426
"1552",2.73608796509167
"1553",-5.08042034944735
"1554",-1.86021777563744
"1555",-0.626251225699948
"1556",2.77589924042927
"1557",1.57677397761563
"1558",-0.729467524016406
"1559",-0.784642862092711
"1560",-4.28442961307999
"1561",2.40347761668212
"1562",0.930484175078803
"1563",2.98137764249915
"1564",-2.10664627306431
"1565",6.6525328865854
"1566",-0.942336825115293
"1567",-7.88828937988269
"1568",1.16657351130285
"1569",-1.60319895580519
"1570",-0.577656268401359
"1571",-2.38117349125178
"1572",0.728305351601932
"1573",2.64505455589845
"1574",2.79218754429243
"1575",-1.42391433253457
"1576",0.227507233897919
"1577",-3.85988168365462
"1578",-2.2165476567066
"1579",1.57209537872302
"1580",2.28908090306565
"1581",6.73876584613133
"1582",-0.454235318961509
"1583",4.21380803851016
"1584",0.214127768888989
"1585",-2.81734648221776
"1586",-1.19231531844482
"1587",-1.97774334219764
"1588",-3.04121572401452
"1589",-0.566364209865021
"1590",-1.40234609608818
"1591",-7.71120167507869
"1592",2.74482908254406
"1593",1.77779007898877
"1594",1.55930452952217
"1595",-1.18878287281089
"1596",0.439074578413896
"1597",-2.4569979397235
"1598",-0.785812349521877
"1599",-2.48572991691158
"1600",-0.446352350736787
"1601",-3.15656256712529
"1602",-0.762618642084572
"1603",-0.356627516981071
"1604",-0.477397704779257
"1605",-0.956109491873244
"1606",-1.01241089668578
"1607",-1.54391641954317
"1608",1.59499522318652
"1609",1.1368792823018
"1610",-1.58635503755363
"1611",-0.441009892954296
"1612",4.60298717837582
"1613",-1.16131392847278
"1614",2.09596108597845
"1615",-3.11721832602499
"1616",0.621933295998326
"1617",-0.683792176578395
"1618",-1.57416589381455
"1619",0.652423637538804
"1620",-0.747892159622172
"1621",1.46037373804501
"1622",-1.69293215467241
"1623",-1.78110201369318
"1624",-2.99588340220198
"1625",2.59428546980364
"1626",-1.35669951020522
"1627",-2.33959020670292
"1628",1.48692183093587
"1629",-1.7973856108878
"1630",0.183083241483903
"1631",4.86697647306851
"1632",-1.79432024388698
"1633",2.15027890638486
"1634",-0.577742916542731
"1635",0.481472553583053
"1636",3.56655043313013
"1637",-4.47965792975865
"1638",0.776877935656472
"1639",-1.16622043631614
"1640",0.104154817740606
"1641",-1.75467380139889
"1642",2.14276396611807
"1643",1.75683137474282
"1644",-3.17225167867148
"1645",-0.853901925411348
"1646",1.73514906636031
"1647",1.15147343643771
"1648",-7.09230537215514
"1649",0.0774781890962641
"1650",-3.91605935380118
"1651",-1.38254809072994
"1652",-0.394653967752333
"1653",0.350700410993001
"1654",-0.685086775040878
"1655",2.15366357896513
"1656",-0.7832714888613
"1657",-1.69786410409414
"1658",1.09269508528037
"1659",3.18527829993975
"1660",-5.06371008422687
"1661",-1.78436879479535
"1662",-0.269615601636761
"1663",-3.16774542539499
"1664",0.130395482933143
"1665",0.268722383967208
"1666",1.35063096140786
"1667",0.0812640236881543
"1668",1.89911563855877
"1669",0.814170641442377
"1670",-0.228248289828539
"1671",-0.720250066999446
"1672",2.49337931996526
"1673",0.0703363862438171
"1674",0.867740105754115
"1675",1.34693428110969
"1676",-1.6193055517155
"1677",-0.961544018210835
"1678",2.09022828858893
"1679",1.4301746472476
"1680",0.639927314508091
"1681",-0.714463934850428
"1682",2.3209422679705
"1683",-3.14402464149786
"1684",0.734322482924479
"1685",0.673864919661527
"1686",3.11366976091828
"1687",-0.0658185354927032
"1688",1.7647548024437
"1689",-0.519899476711159
"1690",-2.35597043997972
"1691",-4.39035736190359
"1692",-2.61012620660014
"1693",0.99883494632629
"1694",1.76274142437668
"1695",1.26769900321152
"1696",-6.31769503788989
"1697",3.50174471360949
"1698",1.33578496876749
"1699",1.77934584697554
"1700",-2.4451409942722
"1701",1.04895714298903
"1702",-0.981334164373916
"1703",2.89203973648283
"1704",-0.238492694592182
"1705",-1.64105365214022
"1706",0.813908567882955
"1707",1.57747692925823
"1708",-4.15759257213413
"1709",4.59612984343126
"1710",-0.167270712699267
"1711",0.00562903117910185
"1712",-0.45709428475364
"1713",1.68587393089097
"1714",0.117707319033888
"1715",-2.07099305619464
"1716",2.92349154868588
"1717",2.60170667748915
"1718",1.96898220758364
"1719",1.93923685095345
"1720",-1.19732476031661
"1721",-0.264404258619944
"1722",-3.1605928666681
"1723",-0.764379304427287
"1724",1.79211649301274
"1725",-0.501697047717668
"1726",0.983467950326076
"1727",-0.0750485160292049
"1728",0.431785430096841
"1729",0.904874514215156
"1730",1.25528616467206
"1731",4.6903633475523
"1732",1.00162696057299
"1733",0.0955406260207892
"1734",0.0406362751854363
"1735",2.22584938941059
"1736",0.715705161744913
"1737",-3.03261044945003
"1738",0.793530785829492
"1739",-0.435162297957775
"1740",1.30665212720844
"1741",1.90820960510681
"1742",2.44424340326975
"1743",-0.29721044244905
"1744",6.63211647962349
"1745",4.61597155995586
"1746",0.414722268727629
"1747",4.15960524378562
"1748",-0.0197731080313259
"1749",-0.323886042880764
"1750",-0.419324791014894
"1751",3.03384919084862
"1752",2.0290980522143
"1753",1.07706890559312
"1754",-0.455372915323422
"1755",-2.40936355653263
"1756",-2.90379791415093
"1757",-0.683185481101591
"1758",-1.01197038323571
"1759",4.26422358219973
"1760",-0.149047192732323
"1761",-1.05253647987598
"1762",0.289192225586255
"1763",-0.317803747533479
"1764",-1.89298660107631
"1765",5.08355285760831
"1766",3.65681977214103
"1767",0.654024632826331
"1768",5.14429452935246
"1769",-1.09277086599085
"1770",-4.58319655092743
"1771",-0.323127183316853
"1772",-2.6371481627942
"1773",2.85027566052793
"1774",-1.09652487186371
"1775",1.60303551084006
"1776",-2.14319117661655
"1777",3.5722407831035
"1778",-0.906332832526451
"1779",2.02306089800273
"1780",0.731480675016302
"1781",-0.236208848765235
"1782",-6.79329356690016
"1783",4.21442461765804
"1784",-4.56783858717029
"1785",1.92325210244731
"1786",-10.3355187711842
"1787",7.37538548374845
"1788",-0.586418560401331
"1789",2.14952417438437
"1790",-3.7714172897418
"1791",-3.6748007644762
"1792",-8.1715698696038
"1793",-1.24513351507815
"1794",-4.74635518883106
"1795",0.727000730737311
"1796",0.0102949398454366
"1797",1.2938555572243
"1798",1.54757056621126
"1799",4.04081360881422
"1800",1.19089113798297
"1801",0.455440372428562
"1802",7.07874584410155
"1803",6.64675419372942
"1804",3.53088778452843
"1805",4.18708160614812
"1806",0.108315237174645
"1807",-7.31391743534383
"1808",-0.601443392500841
"1809",-2.73783604996125
"1810",-1.74023052488155
"1811",-4.23630126172466
"1812",-5.59882551731667
"1813",1.04017165047965
"1814",5.44806345253905
"1815",2.5129053125818
"1816",-2.94588255558942
"1817",2.59485136767745
"1818",-2.5711688260652
"1819",-1.01687456970941
"1820",-2.40621654483839
"1821",-1.87420253491727
"1822",-2.64424642094694
"1823",-4.26836733063317
"1824",-1.52632418309295
"1825",-2.66303186536576
"1826",0.501112037811605
"1827",-2.17159722944619
"1828",4.83630882851022
"1829",-0.828536156973089
"1830",0.784002934894033
"1831",1.76971139697873
"1832",1.57102226997761
"1833",-0.787011277141821
"1834",-2.71160015486987
"1835",-1.67635978465664
"1836",-6.5633773170473
"1837",2.1174924569426
"1838",0.739970773997249
"1839",2.59926460552106
"1840",3.31230071086054
"1841",-0.837825386965304
"1842",-5.08080320639294
"1843",1.03908648353851
"1844",-0.874483727987004
"1845",0.516087094183553
"1846",-0.996451728248498
"1847",-0.339123760475372
"1848",1.13651903325842
"1849",5.10321676881482
"1850",-2.71879667169847
"1851",-0.886560096151273
"1852",-3.56749617659406
"1853",3.20336270514338
"1854",0.606638647567241
"1855",4.59601065745727
"1856",0.983960675123261
"1857",-2.90856357100686
"1858",0.0452741029382344
"1859",-1.52581319135323
"1860",-5.54262444109959
"1861",-2.58311350577867
"1862",2.72578311794444
"1863",-1.55639273274617
"1864",5.49478610389023
"1865",-5.72972975098436
"1866",6.32295864570008
"1867",4.95884409188873
"1868",2.67137018360248
"1869",-1.37527875749275
"1870",-0.313039092039961
"1871",1.20898039493712
"1872",0.58873270054172
"1873",1.67011159905258
"1874",2.87424480634047
"1875",5.48151773088174
"1876",0.125093414835026
"1877",3.1378239047671
"1878",0.133305079985291
"1879",1.14687703536596
"1880",1.18630662936126
"1881",0.510539411333613
"1882",-0.219744738953636
"1883",6.21819983064166
"1884",3.86419504990207
"1885",2.4252065745495
"1886",3.45493601559434
"1887",-1.72273389790789
"1888",4.19547368747422
"1889",-0.822874360723078
"1890",4.95509029413358
"1891",-1.09258891785954
"1892",1.47313546993713
"1893",2.36626311464404
"1894",-6.69766090716974
"1895",-0.368942522282372
"1896",1.83233038262988
"1897",4.53307622126099
"1898",-0.697818958620577
"1899",2.33824343779219
"1900",-2.57870381787981
"1901",-3.70521421591336
"1902",-1.98980595869485
"1903",-3.80073386748968
"1904",-4.76636752541734
"1905",-3.46842151643308
"1906",-1.48880189924406
"1907",7.53738785100837
"1908",2.19238988679438
"1909",-7.08209076467535
"1910",-1.9546499480185
"1911",0.0421539535944651
"1912",-5.94462605144968
"1913",-0.621658517608051
"1914",1.30000583502572
"1915",0.590555516891436
"1916",-4.34827059520691
"1917",-3.67399698165866
"1918",1.86779677300237
"1919",4.20976719397149
"1920",0.89958331237456
"1921",2.18513006963284
"1922",-0.196400038864033
"1923",0.847153052219325
"1924",1.17004754037782
"1925",-1.08921932017148
"1926",4.01723444869682
"1927",0.229579725394358
"1928",-3.96833898357412
"1929",5.75824566676463
"1930",1.79935652236487
"1931",3.37497123298375
"1932",-1.40465624011619
"1933",-6.88861911920225
"1934",-3.39742639938231
"1935",-2.40806512744355
"1936",-2.19938467322795
"1937",-2.3074562524107
"1938",3.76620250486471
"1939",3.10403380779448
"1940",3.61433281942824
"1941",-1.49516201926668
"1942",1.17361586083973
"1943",-1.71931629867154
"1944",-4.7375761669527
"1945",-2.01985584582406
"1946",-3.32921056835277
"1947",-2.39282026493088
"1948",-3.24055333771143
"1949",-1.34496571784703
"1950",3.46667181811103
"1951",0.15795764927724
"1952",1.68234555460388
"1953",2.19694300661984
"1954",-2.43716680428528
"1955",-2.69282058364095
"1956",3.98392927225688
"1957",1.89962753812825
"1958",-3.35114902796885
"1959",1.16892537242198
"1960",1.32219258462078
"1961",-6.18192424857036
"1962",-0.473930968177541
"1963",-4.13349672786456
"1964",-3.73211052504688
"1965",3.60423235837054
"1966",3.2151337647825
"1967",3.08166102005731
"1968",3.11914868924527
"1969",0.72561038681039
"1970",-1.53722289045059
"1971",-0.867617463397357
"1972",-1.4343247330247
"1973",-2.77476565829947
"1974",-3.75882337354887
"1975",2.30852173906155
"1976",0.463728248010406
"1977",0.123790550458661
"1978",-5.56151238561945
"1979",1.27600160683049
"1980",-1.17007754287574
"1981",2.58142586492932
"1982",-1.38833839903883
"1983",0.218921859552417
"1984",1.99931770575845
"1985",-2.30292397912316
"1986",2.38373556465637
"1987",-0.0597024710449199
"1988",2.02379719544375
"1989",1.09936443149141
"1990",0.453191338361829
"1991",-5.05942631271868
"1992",0.987499547525089
"1993",1.21787928485951
"1994",1.14152037379609
"1995",0.682871673207932
"1996",2.19696900378828
"1997",3.01936580179051
"1998",-3.50921094325031
"1999",-1.47587287297187
"2000",4.07679823238523
"2001",-0.0263999862677822
"2002",0.337336679879486
"2003",0.21851971913244
"2004",-2.14972472626325
"2005",1.30816902496899
"2006",-1.42949588185968
"2007",-1.48954624193566
"2008",-0.498502800519573
"2009",-1.52859430273749
"2010",-2.08731802533552
"2011",-0.4465870715053
"2012",1.25292453792209
"2013",1.21380728025594
"2014",-0.103836857285132
"2015",2.05069149153561
"2016",-0.922409302037814
"2017",1.68633856552356
"2018",2.45503708681475
"2019",-2.21191560246788
"2020",-0.546854050728058
"2021",1.62698884921527
"2022",-2.30147210313881
"2023",2.62226753707091
"2024",-1.75095163282152
"2025",0.811690584421314
"2026",-1.13590400047412
"2027",-1.54076932119995
"2028",1.44855346278214
"2029",0.612547726281223
"2030",2.03460883070366
"2031",1.13881719635716
"2032",-1.08285034138505
"2033",-1.04565688926151
"2034",3.89050576670623
"2035",-1.7038767872144
"2036",0.907545337861312
"2037",-0.443788499784554
"2038",1.01725969047285
"2039",1.97643043707159
"2040",-0.952022199927055
"2041",1.51936120477706
"2042",1.2596777782747
"2043",-2.13119361582194
"2044",-3.67307894492762
"2045",1.55458312915379
"2046",-0.0756641872537078
"2047",3.83256378331589
"2048",0.825122491045162
"2049",0.515710317998584
"2050",0.995324714769282
"2051",-4.17300436578062
"2052",2.14583578694377
"2053",-1.20830817591878
"2054",2.48845468876393
"2055",-2.45513368333451
"2056",1.51669959543267
"2057",1.58377976286136
"2058",-5.64595815863271
"2059",-4.23804839443051
"2060",2.60960216024664
"2061",2.90699173548687
"2062",-1.66862385605951
"2063",-2.76902179531266
"2064",-5.98233418309805
"2065",-2.00085041339447
"2066",1.21080068368756
"2067",-0.127759787164175
"2068",-1.59670523338805
"2069",-1.42010684062481
"2070",-1.05909018784714
"2071",0.915879868949668
"2072",0.00751268518006754
"2073",0.454261331011491
"2074",-0.279464165511893
"2075",1.01981139849049
"2076",2.54174690049524
"2077",-0.702881362577492
"2078",1.30494147073553
"2079",-1.42194376171805
"2080",-4.26618888026885
"2081",7.65807870605851
"2082",-1.73339650292066
"2083",-5.66887244618461
"2084",0.764237952484299
"2085",-1.83346409416083
"2086",-1.89520001477214
"2087",-0.635081159446985
"2088",3.34586623513744
"2089",2.47511505137015
"2090",1.66444049479583
"2091",1.78830276779799
"2092",-3.63205030642991
"2093",4.13826746102821
"2094",-5.45573361895498
"2095",-0.97272716338712
"2096",0.50803363740058
"2097",1.80058783786959
"2098",2.88225698775789
"2099",-1.23860689968067
"2100",1.63260233217764
"2101",1.08961175279738
"2102",3.15557796276941
"2103",4.02853997237464
"2104",-2.64629520213108
"2105",-0.837109127300419
"2106",-0.555461169051152
"2107",-3.66334274631957
"2108",3.5583864216827
"2109",0.895993251595021
"2110",5.21060624594128
"2111",3.89186941654139
"2112",-9.08960354363477
"2113",3.56796641462404
"2114",6.37540552794113
"2115",3.79113052101582
"2116",2.85872223253035
"2117",-3.4421350541258
"2118",-2.38598291613035
"2119",-2.17412750820252
"2120",-2.95260662702136
"2121",4.54494803365704
"2122",-0.0798750241557435
"2123",1.6978474307514
"2124",5.27233458385827
"2125",1.45292236642964
"2126",0.912243542265495
"2127",6.62668126892919
"2128",5.43376548741451
"2129",0.691284262806237
"2130",1.06843287756652
"2131",6.26803567744615
"2132",-2.03207663397951
"2133",1.42605353056739
"2134",0.725275887191719
"2135",1.84097191435879
"2136",2.60004950614734
"2137",1.17827248613577
"2138",1.87010422645138
"2139",-2.10658493694443
"2140",2.76842277375903
"2141",4.53200796785342
"2142",0.565669337117026
"2143",3.67547455046091
"2144",0.81962170577975
"2145",2.65804601336448
"2146",5.70932812202112
"2147",3.04974991615475
"2148",-7.00325158022723
"2149",-5.01872708518631
"2150",-2.5875917503434
"2151",7.50658193089637
"2152",-0.402657298494915
"2153",-1.80803373642901
"2154",-3.40734540524715
"2155",0.990908466233133
"2156",1.06579796967083
"2157",2.55845738525301
"2158",-1.85569196180095
"2159",0.284541619206836
"2160",-2.20072333176563
"2161",-0.838892378821596
"2162",-3.2644417246758
"2163",-0.690867003332363
"2164",-0.727678533310448
"2165",2.39756122750482
"2166",3.33564630282732
"2167",-7.52936033847023
"2168",-2.49194995199218
"2169",-10.0260398941345
"2170",2.80318034290567
"2171",0.553445449981854
"2172",1.00709345870356
"2173",-4.29954232903167
"2174",2.89563893167981
"2175",-4.7138156106796
"2176",1.18144808581928
"2177",3.09767459356932
"2178",-16.659042592974
"2179",-3.36350162134943
"2180",1.74704835664417
"2181",7.53990837969075
"2182",0.202777718314552
"2183",-1.96020285879984
"2184",3.17495366925358
"2185",3.32706667334917
"2186",3.67919774015254
"2187",-0.854490563232857
"2188",0.476545634532364
"2189",8.46104708988135
"2190",-5.83819104109235
"2191",13.2556869826088
"2192",-4.84663068148735
"2193",2.85500755121629
"2194",-0.479255163705278
"2195",-6.29974840780122
"2196",-5.68143875228394
"2197",-7.50821832448238
"2198",-4.85702308890633
"2199",-2.63771161501917
"2200",5.38065545890812
"2201",7.23808831011821
"2202",-0.00751808745251381
"2203",3.60566699726322
"2204",-3.52036312338148
"2205",-1.74625681715204
"2206",1.68541570967716
"2207",-1.71483824269651
"2208",2.13357466282001
"2209",-4.36754716304701
"2210",0.0762782276703309
"2211",1.37685898330043
"2212",-1.34276983379665
"2213",-0.547030588797977
"2214",2.78896415535596
"2215",-0.283427310622338
"2216",-3.93067599279154
"2217",-5.1938509036662
"2218",-2.92467577694877
"2219",-1.83342574465776
"2220",2.03349146817793
"2221",4.89759086619426
"2222",5.01332470174737
"2223",7.35202105872862
"2224",-5.09418744198406
"2225",-3.25053854727141
"2226",-1.62512550946244
"2227",8.22305145491397
"2228",0.19523720895861
"2229",7.37968819441892
"2230",3.16983556074512
"2231",2.94426270322718
"2232",-0.396113780958181
"2233",13.8202933346124
"2234",-3.93392159679327
"2235",-1.73399501381769
"2236",-1.26954211385728
"2237",-1.37814102967627
"2238",2.00674009720891
"2239",8.54240464177952
"2240",-2.88665885864544
"2241",1.6141544078892
"2242",6.17718045664704
"2243",1.88920513296449
"2244",8.33771749942029
"2245",2.66286837005762
"2246",-5.82755822647505
"2247",-3.26894847495306
"2248",-0.123584740954231
"2249",-2.68895164076979
"2250",0.645924508889907
"2251",-0.965982450608022
"2252",-1.51579920082047
"2253",0.8345101683205
"2254",3.05893950010764
"2255",4.09315220028537
"2256",3.56952284181596
"2257",2.35178802048548
"2258",-5.85438655839902
"2259",5.36528771224755
"2260",1.09284161593201
"2261",-3.85059288372047
"2262",3.55605709806271
"2263",-4.01405530864293
"2264",-1.9015952749914
"2265",3.33883373090633
"2266",2.10533645053649
"2267",4.56074602195284
"2268",1.59288397831021
"2269",3.53760915226233
"2270",7.14556992190714
"2271",0.707714291286836
"2272",-0.600618766923899
"2273",0.617555495243564
"2274",6.28120872061656
"2275",-4.06660868590989
"2276",0.107453078662668
"2277",0.793052303451995
"2278",-1.65078715732453
"2279",-0.960756039972772
"2280",-3.7447513324299
"2281",2.16661030294795
"2282",-2.99314106999322
"2283",-1.59710600611294
"2284",3.70389169970207
"2285",-1.49081261914769
"2286",-5.90042592926987
"2287",-2.35348249578496
"2288",0.751689427721362
"2289",5.71434075216007
"2290",3.92762863067436
"2291",-1.78695118427608
"2292",-4.20944489981048
"2293",2.62685448029715
"2294",4.36888388764583
"2295",2.2460256071787
"2296",3.90421316005254
"2297",0.270597871848688
"2298",2.14795133800842
"2299",2.1902713815274
"2300",3.36992527854235
"2301",1.38845906525237
"2302",-5.37476799792989
"2303",-0.462680621888469
"2304",-2.864289844442
"2305",2.99167498569321
"2306",0.596681964583545
"2307",-3.45962534463656
"2308",-3.03168662349716
"2309",0.0922364134454683
"2310",-3.186848697561
"2311",-6.29339256874218
"2312",2.32436417873984
"2313",3.42917030251686
"2314",-3.3829055195178
"2315",-2.42357152574817
"2316",-0.753484216967017
"2317",2.55550809859187
"2318",3.13618821352546
